invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,year,month,day
8889,WALM038,Sugar Land,Home and lifestyle,$37,2.0,2022-02-15,7:32:00,Cash,3.0,0.48,2022,2,15
8890,WALM069,Rockwall,Fashion accessories,$82,1.0,2021-02-04,9:08:00,Cash,4.0,0.33,2021,2,4
8891,WALM032,Tyler,Home and lifestyle,$53,2.0,2020-05-01,16:07:00,Cash,5.0,0.48,2020,5,1
8892,WALM029,Round Rock,Fashion accessories,$48,1.0,2021-04-30,10:21:00,Cash,3.0,0.48,2021,4,30
8893,WALM050,Victoria,Home and lifestyle,$63,3.0,2023-12-14,11:08:00,Credit card,5.0,0.48,2023,12,14
8894,WALM054,Sherman,Fashion accessories,$17,3.0,2022-08-22,8:23:00,Cash,6.0,0.21,2022,8,22
8895,WALM038,Sugar Land,Home and lifestyle,$81,1.0,2022-02-03,13:29:00,Cash,6.0,0.48,2022,2,3
8896,WALM025,Waco,Fashion accessories,$42,2.0,2020-01-08,15:12:00,Cash,7.0,0.48,2020,1,8
8897,WALM089,Southlake,Home and lifestyle,$53,2.0,2023-01-10,7:10:00,Cash,3.0,0.33,2023,1,10
8898,WALM035,San Angelo,Fashion accessories,$81,1.0,2022-05-19,10:38:00,Cash,5.0,0.48,2022,5,19
8899,WALM099,Weatherford,Home and lifestyle,$58,3.0,2022-01-10,11:16:00,Cash,5.0,0.18,2022,1,10
8900,WALM054,Sherman,Fashion accessories,$83,3.0,2023-11-16,9:33:00,Cash,3.0,0.21,2023,11,16
8901,WALM009,Plano,Home and lifestyle,$36,3.0,2021-09-26,10:48:00,Cash,4.0,0.48,2021,9,26
8902,WALM046,Temple,Fashion accessories,$41,1.0,2023-12-25,8:50:00,Cash,4.0,0.48,2023,12,25
8903,WALM086,Rosenberg,Home and lifestyle,$23,3.0,2023-12-29,10:58:00,Cash,3.0,0.33,2023,12,29
8904,WALM074,Weslaco,Fashion accessories,$82,2.0,2023-01-20,10:04:00,Cash,4.0,0.33,2023,1,20
8905,WALM073,Seguin,Home and lifestyle,$36,1.0,2020-04-06,16:31:00,Cash,3.0,0.33,2020,4,6
8906,WALM065,Texas City,Fashion accessories,$34,3.0,2023-11-06,11:20:00,Cash,4.0,0.33,2023,11,6
8907,WALM075,San Marcos,Home and lifestyle,$38,2.0,2021-07-13,13:41:00,Cash,6.0,0.33,2021,7,13
8908,WALM075,San Marcos,Fashion accessories,$83,1.0,2023-07-24,10:27:00,Cash,5.0,0.33,2023,7,24
8909,WALM029,Round Rock,Home and lifestyle,$52,1.0,2022-06-23,9:55:00,Cash,6.0,0.48,2022,6,23
8910,WALM069,Rockwall,Fashion accessories,$35,3.0,2021-02-11,9:14:00,Cash,3.0,0.33,2021,2,11
8911,WALM029,Round Rock,Home and lifestyle,$62,2.0,2022-03-03,7:02:00,Cash,3.0,0.48,2022,3,3
8912,WALM035,San Angelo,Fashion accessories,$74,3.0,2021-01-05,14:47:00,Cash,3.0,0.48,2021,1,5
8913,WALM038,Sugar Land,Home and lifestyle,$22,1.0,2023-07-27,14:32:00,Cash,5.0,0.48,2023,7,27
8914,WALM025,Waco,Fashion accessories,$85,1.0,2023-09-05,13:16:00,Cash,5.0,0.48,2023,9,5
8915,WALM003,San Antonio,Home and lifestyle,$35,1.0,2020-02-03,8:47:00,Cash,5.0,0.48,2020,2,3
8916,WALM099,Weatherford,Fashion accessories,$55,2.0,2020-11-04,14:06:00,Cash,4.0,0.18,2020,11,4
8917,WALM099,Weatherford,Home and lifestyle,$28,2.0,2020-06-28,16:09:00,Cash,7.0,0.18,2020,6,28
8918,WALM032,Tyler,Fashion accessories,$69,3.0,2021-12-18,9:57:00,Cash,6.0,0.48,2021,12,18
8919,WALM075,San Marcos,Home and lifestyle,$64,3.0,2023-03-22,16:18:00,Cash,3.0,0.33,2023,3,22
8920,WALM029,Round Rock,Fashion accessories,$79,3.0,2022-02-19,10:16:00,Cash,6.0,0.48,2022,2,19
8921,WALM003,San Antonio,Home and lifestyle,$60,2.0,2021-06-26,9:27:00,Cash,4.0,0.48,2021,6,26
8922,WALM046,Temple,Fashion accessories,$20,3.0,2023-07-12,6:28:00,Cash,6.0,0.48,2023,7,12
8923,WALM089,Southlake,Home and lifestyle,$26,3.0,2021-04-21,16:56:00,Cash,5.0,0.33,2021,4,21
8924,WALM087,Waxahachie,Fashion accessories,$25,2.0,2020-04-20,8:11:00,Cash,7.0,0.33,2020,4,20
8925,WALM058,Port Arthur,Home and lifestyle,$83,2.0,2020-06-14,15:36:00,Cash,6.0,0.33,2020,6,14
8926,WALM084,Schertz,Fashion accessories,$20,3.0,2020-11-01,10:01:00,Cash,4.0,0.33,2020,11,1
8927,WALM065,Texas City,Home and lifestyle,$78,1.0,2021-09-02,9:53:00,Cash,4.0,0.33,2021,9,2
8928,WALM050,Victoria,Fashion accessories,$72,3.0,2020-01-29,10:40:00,Credit card,7.0,0.48,2020,1,29
8929,WALM084,Schertz,Home and lifestyle,$78,3.0,2023-04-12,13:09:00,Cash,6.0,0.33,2023,4,12
8930,WALM058,Port Arthur,Fashion accessories,$56,2.0,2020-10-05,14:40:00,Cash,3.0,0.33,2020,10,5
8931,WALM056,Rowlett,Home and lifestyle,$67,1.0,2023-10-30,16:44:00,Cash,3.0,0.33,2023,10,30
8932,WALM074,Weslaco,Fashion accessories,$63,2.0,2020-03-20,12:17:00,Cash,4.0,0.33,2020,3,20
8933,WALM030,Richardson,Home and lifestyle,$36,3.0,2023-09-01,10:33:00,Cash,3.0,0.48,2023,9,1
8934,WALM054,Sherman,Fashion accessories,$31,1.0,2020-05-15,12:02:00,Cash,5.0,0.21,2020,5,15
8935,WALM082,Weslaco,Home and lifestyle,$59,1.0,2023-06-23,14:41:00,Cash,5.0,0.33,2023,6,23
8936,WALM069,Rockwall,Fashion accessories,$49,1.0,2020-11-03,13:53:00,Cash,7.0,0.33,2020,11,3
8937,WALM046,Temple,Home and lifestyle,$60,2.0,2022-09-23,13:00:00,Cash,4.0,0.48,2022,9,23
8938,WALM035,San Angelo,Fashion accessories,$34,2.0,2021-09-27,14:08:00,Cash,3.0,0.48,2021,9,27
8939,WALM046,Temple,Home and lifestyle,$77,2.0,2021-12-07,12:09:00,Cash,7.0,0.48,2021,12,7
8940,WALM035,San Angelo,Fashion accessories,$43,1.0,2023-05-17,14:16:00,Cash,5.0,0.48,2023,5,17
8941,WALM086,Rosenberg,Home and lifestyle,$63,2.0,2023-05-22,10:57:00,Cash,3.0,0.33,2023,5,22
8942,WALM035,San Angelo,Fashion accessories,$16,2.0,2023-12-13,16:13:00,Cash,6.0,0.48,2023,12,13
8943,WALM087,Waxahachie,Home and lifestyle,$68,3.0,2021-05-10,14:23:00,Cash,7.0,0.33,2021,5,10
8944,WALM089,Southlake,Fashion accessories,$66,2.0,2022-10-08,11:16:00,Cash,3.0,0.33,2022,10,8
8945,WALM073,Seguin,Home and lifestyle,$70,3.0,2021-09-07,11:47:00,Cash,5.0,0.33,2021,9,7
8946,WALM058,Port Arthur,Fashion accessories,$43,3.0,2023-09-17,7:59:00,Cash,6.0,0.33,2023,9,17
8947,WALM074,Weslaco,Home and lifestyle,$66,2.0,2020-08-18,10:13:00,Cash,4.0,0.33,2020,8,18
8948,WALM055,Waxahachie,Fashion accessories,$21,1.0,2020-03-05,6:20:00,Cash,6.0,0.33,2020,3,5
8949,WALM099,Weatherford,Home and lifestyle,$66,2.0,2021-10-27,13:20:00,Cash,4.0,0.18,2021,10,27
8950,WALM087,Waxahachie,Fashion accessories,$64,1.0,2020-02-23,12:17:00,Cash,5.0,0.33,2020,2,23
8951,WALM032,Tyler,Home and lifestyle,$45,2.0,2020-10-11,7:43:00,Cash,5.0,0.48,2020,10,11
8952,WALM075,San Marcos,Fashion accessories,$82,3.0,2020-10-22,12:25:00,Cash,5.0,0.33,2020,10,22
8953,WALM046,Temple,Home and lifestyle,$26,1.0,2023-03-03,10:05:00,Cash,7.0,0.48,2023,3,3
8954,WALM035,San Angelo,Fashion accessories,$77,3.0,2020-10-08,11:24:00,Cash,6.0,0.48,2020,10,8
8955,WALM086,Rosenberg,Home and lifestyle,$36,2.0,2022-07-04,9:55:00,Cash,6.0,0.33,2022,7,4
8956,WALM038,Sugar Land,Fashion accessories,$31,3.0,2020-10-29,16:36:00,Cash,5.0,0.48,2020,10,29
8957,WALM086,Rosenberg,Home and lifestyle,$39,1.0,2022-07-19,12:28:00,Cash,4.0,0.33,2022,7,19
8958,WALM003,San Antonio,Fashion accessories,$29,1.0,2023-12-09,11:08:00,Cash,4.0,0.48,2023,12,9
8959,WALM030,Richardson,Home and lifestyle,$56,3.0,2022-04-09,11:24:00,Cash,5.0,0.48,2022,4,9
8960,WALM075,San Marcos,Fashion accessories,$77,3.0,2020-09-18,13:42:00,Cash,6.0,0.33,2020,9,18
8961,WALM056,Rowlett,Home and lifestyle,$58,3.0,2020-05-05,7:20:00,Cash,3.0,0.33,2020,5,5
8962,WALM003,San Antonio,Fashion accessories,$69,1.0,2022-04-11,11:36:00,Cash,4.0,0.48,2022,4,11
8963,WALM074,Weslaco,Home and lifestyle,$44,1.0,2021-08-20,12:25:00,Cash,7.0,0.33,2021,8,20
8964,WALM089,Southlake,Fashion accessories,$22,1.0,2022-03-09,16:17:00,Cash,3.0,0.33,2022,3,9
8965,WALM035,San Angelo,Home and lifestyle,$25,2.0,2023-10-07,16:19:00,Cash,5.0,0.48,2023,10,7
8966,WALM065,Texas City,Fashion accessories,$22,1.0,2023-02-24,6:18:00,Cash,7.0,0.33,2023,2,24
8967,WALM035,San Angelo,Home and lifestyle,$55,3.0,2021-02-14,13:45:00,Cash,4.0,0.48,2021,2,14
8968,WALM055,Waxahachie,Fashion accessories,$43,3.0,2022-08-01,9:55:00,Cash,6.0,0.33,2022,8,1
8969,WALM074,Weslaco,Home and lifestyle,$76,1.0,2021-07-24,8:28:00,Cash,3.0,0.33,2021,7,24
8970,WALM065,Texas City,Fashion accessories,$46,2.0,2021-01-06,14:30:00,Cash,4.0,0.33,2021,1,6
8971,WALM099,Weatherford,Home and lifestyle,$63,3.0,2021-05-17,7:09:00,Cash,6.0,0.18,2021,5,17
8972,WALM073,Seguin,Fashion accessories,$35,3.0,2020-10-08,9:20:00,Cash,5.0,0.33,2020,10,8
8973,WALM032,Tyler,Home and lifestyle,$38,3.0,2023-09-19,6:11:00,Cash,3.0,0.48,2023,9,19
8974,WALM069,Rockwall,Fashion accessories,$59,2.0,2023-07-03,7:24:00,Cash,5.0,0.33,2023,7,3
8975,WALM073,Seguin,Home and lifestyle,$37,3.0,2023-09-29,8:50:00,Cash,7.0,0.33,2023,9,29
8976,WALM074,Weslaco,Fashion accessories,$16,3.0,2022-03-22,8:18:00,Cash,3.0,0.33,2022,3,22
8977,WALM054,Sherman,Home and lifestyle,$77,3.0,2022-06-06,8:12:00,Cash,6.0,0.21,2022,6,6
8978,WALM032,Tyler,Fashion accessories,$62,1.0,2022-12-09,7:43:00,Cash,7.0,0.48,2022,12,9
8979,WALM058,Port Arthur,Home and lifestyle,$67,3.0,2022-08-16,6:52:00,Cash,3.0,0.33,2022,8,16
8980,WALM055,Waxahachie,Fashion accessories,$40,3.0,2021-06-05,12:04:00,Cash,5.0,0.33,2021,6,5
8981,WALM074,Weslaco,Home and lifestyle,$29,2.0,2021-11-12,7:34:00,Cash,4.0,0.33,2021,11,12
8982,WALM099,Weatherford,Fashion accessories,$84,3.0,2023-04-19,13:55:00,Cash,5.0,0.18,2023,4,19
8983,WALM086,Rosenberg,Home and lifestyle,$64,3.0,2021-03-07,12:27:00,Cash,4.0,0.33,2021,3,7
8984,WALM087,Waxahachie,Fashion accessories,$55,1.0,2023-08-14,15:30:00,Cash,7.0,0.33,2023,8,14
8985,WALM089,Southlake,Home and lifestyle,$24,2.0,2020-12-02,14:20:00,Cash,4.0,0.33,2020,12,2
8986,WALM056,Rowlett,Fashion accessories,$15,2.0,2021-12-11,13:18:00,Cash,6.0,0.33,2021,12,11
8987,WALM032,Tyler,Home and lifestyle,$32,2.0,2023-04-16,12:25:00,Cash,5.0,0.48,2023,4,16
8988,WALM065,Texas City,Fashion accessories,$23,1.0,2020-07-24,6:22:00,Cash,5.0,0.33,2020,7,24
8989,WALM054,Sherman,Home and lifestyle,$43,1.0,2022-11-17,13:50:00,Cash,6.0,0.21,2022,11,17
8990,WALM038,Sugar Land,Fashion accessories,$27,3.0,2020-08-10,15:39:00,Cash,5.0,0.48,2020,8,10
8991,WALM074,Weslaco,Home and lifestyle,$17,2.0,2021-10-14,9:24:00,Cash,5.0,0.33,2021,10,14
8992,WALM074,Weslaco,Fashion accessories,$69,2.0,2020-12-03,12:06:00,Cash,3.0,0.33,2020,12,3
8993,WALM029,Round Rock,Home and lifestyle,$30,3.0,2020-11-01,16:42:00,Cash,7.0,0.48,2020,11,1
8994,WALM030,Richardson,Fashion accessories,$68,3.0,2023-10-15,15:56:00,Cash,4.0,0.48,2023,10,15
8995,WALM099,Weatherford,Home and lifestyle,$79,2.0,2021-02-19,16:50:00,Cash,3.0,0.18,2021,2,19
8996,WALM030,Richardson,Fashion accessories,$76,2.0,2023-03-03,16:57:00,Cash,3.0,0.48,2023,3,3
8997,WALM074,Weslaco,Home and lifestyle,$39,3.0,2023-03-16,15:02:00,Cash,5.0,0.33,2023,3,16
8998,WALM054,Sherman,Fashion accessories,$28,1.0,2021-10-26,11:11:00,Cash,6.0,0.21,2021,10,26
8999,WALM074,Weslaco,Home and lifestyle,$55,3.0,2023-09-26,16:03:00,Cash,6.0,0.33,2023,9,26
9000,WALM065,Texas City,Fashion accessories,$55,2.0,2022-04-20,14:10:00,Cash,5.0,0.33,2022,4,20
9001,WALM035,San Angelo,Home and lifestyle,$58,2.0,2023-11-29,9:39:00,Cash,7.0,0.48,2023,11,29
9002,WALM058,Port Arthur,Fashion accessories,$75,2.0,2020-09-20,12:53:00,Cash,3.0,0.33,2020,9,20
9003,WALM074,Weslaco,Home and lifestyle,$52,1.0,2022-09-08,16:35:00,Cash,5.0,0.33,2022,9,8
9004,WALM074,Weslaco,Fashion accessories,$58,1.0,2021-11-05,9:41:00,Cash,4.0,0.33,2021,11,5
9005,WALM029,Round Rock,Home and lifestyle,$75,3.0,2021-02-03,9:40:00,Cash,6.0,0.48,2021,2,3
9006,WALM029,Round Rock,Fashion accessories,$81,1.0,2021-06-19,10:36:00,Cash,3.0,0.48,2021,6,19
9007,WALM056,Rowlett,Home and lifestyle,$35,2.0,2020-04-21,16:48:00,Cash,4.0,0.33,2020,4,21
9008,WALM032,Tyler,Fashion accessories,$17,3.0,2020-05-11,7:54:00,Cash,6.0,0.48,2020,5,11
9009,WALM089,Southlake,Home and lifestyle,$24,1.0,2020-06-02,8:00:00,Cash,4.0,0.33,2020,6,2
9010,WALM075,San Marcos,Fashion accessories,$69,3.0,2023-10-27,11:48:00,Cash,7.0,0.33,2023,10,27
9011,WALM069,Rockwall,Home and lifestyle,$39,3.0,2022-10-04,13:02:00,Cash,4.0,0.33,2022,10,4
9012,WALM099,Weatherford,Fashion accessories,$65,1.0,2021-10-15,6:08:00,Cash,5.0,0.18,2021,10,15
9013,WALM025,Waco,Home and lifestyle,$31,3.0,2023-07-12,10:15:00,Cash,7.0,0.48,2023,7,12
9014,WALM074,Weslaco,Fashion accessories,$20,3.0,2020-11-12,11:14:00,Cash,3.0,0.33,2020,11,12
9015,WALM084,Schertz,Home and lifestyle,$61,1.0,2020-09-15,11:32:00,Cash,7.0,0.33,2020,9,15
9016,WALM089,Southlake,Fashion accessories,$26,2.0,2023-03-11,15:56:00,Cash,7.0,0.33,2023,3,11
9017,WALM050,Victoria,Home and lifestyle,$23,3.0,2021-08-30,13:27:00,Credit card,4.0,0.48,2021,8,30
9018,WALM050,Victoria,Fashion accessories,$58,1.0,2022-06-17,14:50:00,Credit card,4.0,0.48,2022,6,17
9019,WALM087,Waxahachie,Home and lifestyle,$20,3.0,2021-09-10,10:50:00,Cash,7.0,0.33,2021,9,10
9020,WALM056,Rowlett,Fashion accessories,$64,2.0,2022-07-16,7:42:00,Cash,3.0,0.33,2022,7,16
9021,WALM086,Rosenberg,Home and lifestyle,$25,1.0,2021-03-28,6:29:00,Cash,5.0,0.33,2021,3,28
9022,WALM035,San Angelo,Fashion accessories,$67,2.0,2022-10-30,15:29:00,Cash,6.0,0.48,2022,10,30
9023,WALM056,Rowlett,Home and lifestyle,$38,3.0,2022-02-15,13:36:00,Cash,4.0,0.33,2022,2,15
9024,WALM030,Richardson,Fashion accessories,$54,3.0,2021-08-14,15:32:00,Cash,4.0,0.48,2021,8,14
9025,WALM035,San Angelo,Home and lifestyle,$67,2.0,2023-10-21,11:23:00,Cash,5.0,0.48,2023,10,21
9026,WALM054,Sherman,Fashion accessories,$53,3.0,2023-05-22,9:14:00,Cash,5.0,0.21,2023,5,22
9027,WALM050,Victoria,Home and lifestyle,$45,2.0,2021-12-26,16:43:00,Credit card,5.0,0.48,2021,12,26
9028,WALM058,Port Arthur,Fashion accessories,$19,1.0,2020-07-29,13:14:00,Cash,6.0,0.33,2020,7,29
9029,WALM046,Temple,Home and lifestyle,$60,1.0,2021-03-11,13:06:00,Cash,6.0,0.48,2021,3,11
9030,WALM075,San Marcos,Fashion accessories,$60,2.0,2021-10-02,10:21:00,Cash,5.0,0.33,2021,10,2
9031,WALM055,Waxahachie,Home and lifestyle,$46,1.0,2021-10-13,9:18:00,Cash,6.0,0.33,2021,10,13
9032,WALM074,Weslaco,Fashion accessories,$57,2.0,2020-07-22,13:35:00,Cash,6.0,0.33,2020,7,22
9033,WALM030,Richardson,Home and lifestyle,$66,3.0,2022-11-06,7:27:00,Cash,5.0,0.48,2022,11,6
9034,WALM009,Plano,Fashion accessories,$53,1.0,2023-06-28,7:41:00,Cash,7.0,0.48,2023,6,28
9035,WALM032,Tyler,Home and lifestyle,$39,3.0,2022-07-13,8:53:00,Cash,5.0,0.48,2022,7,13
9036,WALM074,Weslaco,Fashion accessories,$78,2.0,2020-11-09,8:27:00,Cash,6.0,0.33,2020,11,9
9037,WALM073,Seguin,Home and lifestyle,$79,3.0,2022-02-06,7:15:00,Cash,3.0,0.33,2022,2,6
9038,WALM089,Southlake,Fashion accessories,$39,2.0,2022-03-13,11:54:00,Cash,5.0,0.33,2022,3,13
9039,WALM087,Waxahachie,Home and lifestyle,$66,2.0,2023-04-03,6:58:00,Cash,5.0,0.33,2023,4,3
9040,WALM009,Plano,Fashion accessories,$36,3.0,2023-10-04,14:17:00,Cash,6.0,0.48,2023,10,4
9041,WALM065,Texas City,Home and lifestyle,$50,2.0,2020-06-22,10:29:00,Cash,7.0,0.33,2020,6,22
9042,WALM055,Waxahachie,Fashion accessories,$58,2.0,2023-07-04,14:29:00,Cash,5.0,0.33,2023,7,4
9043,WALM025,Waco,Home and lifestyle,$78,2.0,2020-09-22,9:29:00,Cash,5.0,0.48,2020,9,22
9044,WALM065,Texas City,Fashion accessories,$84,3.0,2022-05-13,9:09:00,Cash,5.0,0.33,2022,5,13
9045,WALM058,Port Arthur,Home and lifestyle,$30,3.0,2021-01-10,14:48:00,Cash,7.0,0.33,2021,1,10
9046,WALM035,San Angelo,Fashion accessories,$84,1.0,2020-07-14,9:51:00,Cash,5.0,0.48,2020,7,14
9047,WALM082,Weslaco,Home and lifestyle,$24,2.0,2020-03-26,8:29:00,Cash,5.0,0.33,2020,3,26
9048,WALM073,Seguin,Fashion accessories,$68,1.0,2022-09-08,8:59:00,Cash,3.0,0.33,2022,9,8
9049,WALM058,Port Arthur,Home and lifestyle,$61,2.0,2023-08-11,8:08:00,Cash,4.0,0.33,2023,8,11
9050,WALM038,Sugar Land,Fashion accessories,$74,2.0,2022-10-30,16:53:00,Cash,4.0,0.48,2022,10,30
9051,WALM084,Schertz,Home and lifestyle,$83,3.0,2022-10-25,7:06:00,Cash,6.0,0.33,2022,10,25
9052,WALM058,Port Arthur,Fashion accessories,$28,3.0,2021-07-07,6:25:00,Cash,5.0,0.33,2021,7,7
9053,WALM046,Temple,Home and lifestyle,$31,2.0,2021-06-22,16:49:00,Cash,5.0,0.48,2021,6,22
9054,WALM099,Weatherford,Fashion accessories,$52,1.0,2021-12-05,9:30:00,Cash,4.0,0.18,2021,12,5
9055,WALM089,Southlake,Home and lifestyle,$25,1.0,2022-11-04,12:08:00,Cash,6.0,0.33,2022,11,4
9056,WALM065,Texas City,Fashion accessories,$70,1.0,2021-12-28,16:35:00,Cash,3.0,0.33,2021,12,28
9057,WALM069,Rockwall,Home and lifestyle,$77,1.0,2020-02-28,10:06:00,Cash,3.0,0.33,2020,2,28
9058,WALM084,Schertz,Fashion accessories,$19,3.0,2021-10-29,8:26:00,Cash,6.0,0.33,2021,10,29
9059,WALM056,Rowlett,Home and lifestyle,$50,3.0,2023-03-11,14:25:00,Cash,4.0,0.33,2023,3,11
9060,WALM075,San Marcos,Fashion accessories,$68,3.0,2021-12-16,7:43:00,Cash,7.0,0.33,2021,12,16
9061,WALM038,Sugar Land,Home and lifestyle,$48,1.0,2021-06-13,11:07:00,Cash,7.0,0.48,2021,6,13
9062,WALM075,San Marcos,Fashion accessories,$25,2.0,2022-11-30,15:24:00,Cash,5.0,0.33,2022,11,30
9063,WALM035,San Angelo,Home and lifestyle,$62,3.0,2022-09-22,14:21:00,Cash,3.0,0.48,2022,9,22
9064,WALM046,Temple,Fashion accessories,$81,2.0,2020-08-30,15:34:00,Cash,5.0,0.48,2020,8,30
9065,WALM025,Waco,Home and lifestyle,$28,3.0,2022-05-11,10:56:00,Cash,5.0,0.48,2022,5,11
9066,WALM065,Texas City,Fashion accessories,$15,1.0,2020-04-11,7:43:00,Cash,6.0,0.33,2020,4,11
9067,WALM032,Tyler,Home and lifestyle,$70,2.0,2021-09-19,12:43:00,Cash,4.0,0.48,2021,9,19
9068,WALM055,Waxahachie,Fashion accessories,$50,3.0,2022-04-10,15:33:00,Cash,5.0,0.33,2022,4,10
9069,WALM025,Waco,Home and lifestyle,$47,2.0,2022-02-16,7:13:00,Cash,7.0,0.48,2022,2,16
9070,WALM029,Round Rock,Fashion accessories,$28,1.0,2021-07-30,6:58:00,Cash,7.0,0.48,2021,7,30
9071,WALM030,Richardson,Home and lifestyle,$54,2.0,2022-08-14,10:00:00,Cash,7.0,0.48,2022,8,14
9072,WALM025,Waco,Fashion accessories,$68,3.0,2020-09-08,12:51:00,Cash,4.0,0.48,2020,9,8
9073,WALM058,Port Arthur,Home and lifestyle,$83,2.0,2022-01-03,16:17:00,Cash,5.0,0.33,2022,1,3
9074,WALM074,Weslaco,Fashion accessories,$51,3.0,2020-05-26,16:27:00,Cash,3.0,0.33,2020,5,26
9075,WALM050,Victoria,Home and lifestyle,$57,3.0,2021-07-27,12:56:00,Credit card,4.0,0.48,2021,7,27
9076,WALM065,Texas City,Fashion accessories,$36,1.0,2021-08-31,15:16:00,Cash,5.0,0.33,2021,8,31
9077,WALM099,Weatherford,Home and lifestyle,$71,1.0,2020-08-28,13:01:00,Cash,5.0,0.18,2020,8,28
9078,WALM089,Southlake,Fashion accessories,$56,1.0,2022-10-30,11:42:00,Cash,4.0,0.33,2022,10,30
9079,WALM058,Port Arthur,Home and lifestyle,$67,1.0,2023-05-20,11:18:00,Cash,6.0,0.33,2023,5,20
9080,WALM069,Rockwall,Fashion accessories,$15,3.0,2023-04-14,11:33:00,Cash,4.0,0.33,2023,4,14
9081,WALM056,Rowlett,Home and lifestyle,$32,2.0,2021-11-01,9:24:00,Cash,4.0,0.33,2021,11,1
9082,WALM050,Victoria,Fashion accessories,$81,1.0,2023-05-01,13:54:00,Credit card,4.0,0.48,2023,5,1
9083,WALM035,San Angelo,Home and lifestyle,$17,2.0,2021-05-19,7:58:00,Cash,6.0,0.48,2021,5,19
9084,WALM099,Weatherford,Fashion accessories,$85,3.0,2020-06-26,8:09:00,Cash,5.0,0.18,2020,6,26
9085,WALM050,Victoria,Home and lifestyle,$21,1.0,2020-07-06,14:07:00,Credit card,6.0,0.48,2020,7,6
9086,WALM087,Waxahachie,Fashion accessories,$22,3.0,2022-12-05,7:58:00,Cash,6.0,0.33,2022,12,5
9087,WALM089,Southlake,Home and lifestyle,$77,1.0,2023-09-14,12:31:00,Cash,3.0,0.33,2023,9,14
9088,WALM003,San Antonio,Fashion accessories,$49,2.0,2021-12-25,6:39:00,Cash,3.0,0.48,2021,12,25
9089,WALM073,Seguin,Home and lifestyle,$16,3.0,2022-02-18,12:42:00,Cash,4.0,0.33,2022,2,18
9090,WALM046,Temple,Fashion accessories,$54,3.0,2020-10-20,11:11:00,Cash,7.0,0.48,2020,10,20
9091,WALM003,San Antonio,Home and lifestyle,$49,2.0,2020-07-15,12:15:00,Cash,3.0,0.48,2020,7,15
9092,WALM084,Schertz,Fashion accessories,$50,3.0,2020-06-05,6:37:00,Cash,7.0,0.33,2020,6,5
9093,WALM074,Weslaco,Home and lifestyle,$79,3.0,2023-12-15,9:27:00,Cash,3.0,0.33,2023,12,15
9094,WALM065,Texas City,Fashion accessories,$82,3.0,2021-07-26,15:40:00,Cash,4.0,0.33,2021,7,26
9095,WALM038,Sugar Land,Home and lifestyle,$30,1.0,2023-03-22,13:52:00,Cash,7.0,0.48,2023,3,22
9096,WALM089,Southlake,Fashion accessories,$35,3.0,2022-08-27,13:11:00,Cash,7.0,0.33,2022,8,27
9097,WALM038,Sugar Land,Home and lifestyle,$57,1.0,2021-07-17,6:18:00,Cash,4.0,0.48,2021,7,17
9098,WALM054,Sherman,Fashion accessories,$20,2.0,2021-12-28,14:56:00,Cash,4.0,0.21,2021,12,28
9099,WALM025,Waco,Home and lifestyle,$36,2.0,2022-01-28,10:12:00,Cash,5.0,0.48,2022,1,28
9100,WALM054,Sherman,Fashion accessories,$58,2.0,2021-09-19,10:35:00,Cash,3.0,0.21,2021,9,19
9101,WALM029,Round Rock,Home and lifestyle,$36,1.0,2023-05-29,9:25:00,Cash,3.0,0.48,2023,5,29
9102,WALM075,San Marcos,Fashion accessories,$23,2.0,2022-07-17,7:34:00,Cash,7.0,0.33,2022,7,17
9103,WALM065,Texas City,Home and lifestyle,$31,1.0,2020-08-22,7:51:00,Cash,7.0,0.33,2020,8,22
9104,WALM050,Victoria,Fashion accessories,$73,1.0,2023-10-31,6:43:00,Credit card,7.0,0.48,2023,10,31
9105,WALM082,Weslaco,Home and lifestyle,$75,3.0,2021-08-09,8:25:00,Cash,3.0,0.33,2021,8,9
9106,WALM089,Southlake,Fashion accessories,$83,2.0,2020-11-16,8:39:00,Cash,7.0,0.33,2020,11,16
9107,WALM046,Temple,Home and lifestyle,$30,3.0,2022-05-28,8:06:00,Cash,3.0,0.48,2022,5,28
9108,WALM087,Waxahachie,Fashion accessories,$78,1.0,2022-10-01,10:32:00,Cash,4.0,0.33,2022,10,1
9109,WALM054,Sherman,Home and lifestyle,$28,1.0,2020-06-15,8:28:00,Cash,6.0,0.21,2020,6,15
9110,WALM075,San Marcos,Fashion accessories,$19,1.0,2021-10-10,13:38:00,Cash,6.0,0.33,2021,10,10
9111,WALM050,Victoria,Home and lifestyle,$48,3.0,2022-09-18,7:26:00,Credit card,4.0,0.48,2022,9,18
9112,WALM054,Sherman,Fashion accessories,$57,1.0,2020-12-14,9:26:00,Cash,3.0,0.33,2020,12,14
9113,WALM025,Waco,Home and lifestyle,$60,2.0,2022-01-07,11:00:00,Cash,7.0,0.48,2022,1,7
9114,WALM099,Weatherford,Fashion accessories,$19,2.0,2020-01-26,12:17:00,Cash,3.0,0.18,2020,1,26
9115,WALM074,Weslaco,Home and lifestyle,$81,2.0,2023-07-29,12:20:00,Cash,7.0,0.33,2023,7,29
9116,WALM087,Waxahachie,Fashion accessories,$69,2.0,2023-04-23,7:11:00,Cash,7.0,0.33,2023,4,23
